Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1757846685,4.447368421052632,1.0526315789473684,0.13157894736842105,4.106,0,1218.32996,0,10.625,0.13980263157894737,216,180,7,-1.2,0,0,0,0,0,5.114454178143745
1757846686,4.407894736842105,1.0526315789473684,0.13157894736842105,4.245,0,1223.03003,0,10.5,0.13815789473684212,216,180,7,-1.2,0,0,0,0,0,4.946996466431095
1757846687,4.407894736842105,1.0526315789473684,0.11842105263157894,4.283,0,1227.54004,0,10.5,0.13815789473684212,214,182,7,-1.2,0,0,0,0,0,4.9575773027946575
1757846688,4.447368421052632,1.0526315789473684,0.13157894736842105,4.32,0,1231.40002,0,10.5,0.13815789473684212,214,180,7,-1.2,0,0,0,0,0,4.861111111111112
1757846689,4.447368421052632,1.0526315789473684,0.13157894736842105,4.32,0,1234.76001,0,10.875,0.14309210526315788,216,180,7,-1.2,0,0,0,0,0,4.861111111111112
1757846690,4.4868421052631575,1.0526315789473684,0.14473684210526316,4.273,0,1239.40002,0,10.875,0.14309210526315788,216,180,7.12,-1.2,0,0,0,0,0,4.998841560593402
1757846691,4.5131578947368425,1.0526315789473684,0.13157894736842105,4.217,0,1243.53003,0,10.875,0.14309210526315788,216,180,7,-1.2,0,0,0,0,0,4.979831681689159
1757846692,4.5131578947368425,1.0526315789473684,0.13157894736842105,4.208,0,1248.10999,0,10.75,0.14144736842105263,216,180,7.12,-1.2,0,0,0,0,0,5.07603356455902
1757846693,4.5,1.0526315789473684,0.13157894736842105,4.217,0,1252.03003,0,10.75,0.14144736842105263,216,180,7.12,-1.2,0,0,0,0,0,5.065200224803831
1757846694,4.421052631578948,1.0526315789473684,0.11842105263157894,4.208,0,1255.93005,0,10.75,0.14144736842105263,216,180,7.12,-1.2,0,0,0,0,0,5.07603356455902
1757846695,4.368421052631579,1.0526315789473684,0.11842105263157894,4.208,0,1260,0,10.75,0.14144736842105263,216,180,7.12,-1.2,0,0,0,0,0,5.07603356455902
1757846696,4.342105263157895,1.0526315789473684,0.11842105263157894,4.199,0,1264.73999,0,10.875,0.14309210526315788,216,180,7.12,-1.2,0,0,0,0,0,5.086913343859624
1757846697,4.315789473684211,1.0526315789473684,0.10526315789473684,4.199,0,1269.26001,0,10.875,0.14309210526315788,216,178,7.25,-1.4,0,0,0,0,0,5.12226312182508
1757846698,4.276315789473684,1.0657894736842106,0.10526315789473684,4.208,0,1273.34998,0,11,0.14473684210526316,216,178,7.25,-1.2,0,0,0,0,0,5.111285012302334
1757846699,4.25,1.0657894736842106,0.10526315789473684,4.208,0,1277.22998,0,11,0.14473684210526316,216,178,7.25,-1.2,0,0,0,0,0,5.111285012302334
1757846700,4.197368421052632,1.0657894736842106,0.10526315789473684,4.208,0,1280.90002,0,10.875,0.14309210526315788,218,178,7.25,-1.2,0,0,0,0,0,5.111285012302334
1757846701,4.2368421052631575,1.0657894736842106,0.10526315789473684,4.18,0,1284.31006,0,11.125,0.14638157894736842,218,178,7.25,-1,0,0,0,0,0,5.145529776648521
1757846702,4.2631578947368425,1.0657894736842106,0.11842105263157894,4.124,0,1287.40002,0,11.125,0.14638157894736842,216,178,7.25,-1,0,0,0,0,0,5.215414607477106
1757846703,4.25,1.0657894736842106,0.11842105263157894,4.04,0,1290.31006,0,11.25,0.14802631578947367,214,178,7.25,-1,0,0,0,0,0,5.323836099280364
1757846704,4.2368421052631575,1.0526315789473684,0.11842105263157894,3.938,0,1294.22998,0,11.125,0.14638157894736842,214,178,7.25,-1,0,0,0,0,0,5.461722740353467
1757846705,4.2368421052631575,1.0526315789473684,0.11842105263157894,3.863,0,1298.56006,0,11.125,0.14638157894736842,214,180,7.25,-1,0,0,0,0,0,5.630324539672431
1757846706,4.2894736842105265,1.0526315789473684,0.13157894736842105,3.863,0,1302.93994,0,11.25,0.14802631578947367,214,180,7.25,-1,0,0,0,0,0,5.630324539672431
1757846707,4.302631578947368,1.0526315789473684,0.13157894736842105,3.91,0,1306.79004,0,11,0.14473684210526316,216,178,7.12,-1,0,0,0,0,0,5.402206406774003
1757846708,4.302631578947368,1.0526315789473684,0.14473684210526316,3.947,0,1310.80005,0,11,0.14473684210526316,218,178,7.12,-1.2,0,0,0,0,0,5.3515727761283785
1757846709,4.328947368421052,1.0526315789473684,0.14473684210526316,3.947,0,1315.03003,0,10.75,0.14144736842105263,218,178,7.12,-1.2,0,0,0,0,0,5.3515727761283785
1757846710,4.342105263157895,1.0526315789473684,0.14473684210526316,3.947,0,1319.25,0,10.625,0.13980263157894737,220,178,7.12,-1.2,0,0,0,0,0,5.3515727761283785
1757846711,4.355263157894737,1.0526315789473684,0.15789473684210525,3.966,0,1323.88,0,10.625,0.13980263157894737,220,178,7.12,-1.2,0,0,0,0,0,5.325952799491342
1757846712,4.368421052631579,1.0526315789473684,0.14473684210526316,3.975,0,1328.18005,0,10.625,0.13980263157894737,220,180,7.12,-1.2,0,0,0,0,0,5.373584905660378
1757846713,4.368421052631579,1.0526315789473684,0.14473684210526316,4.003,0,1332.08997,0,10.625,0.13980263157894737,220,180,7.12,-1.2,0,0,0,0,0,5.336011331529682
1757846714,4.315789473684211,1.0526315789473684,0.11842105263157894,4.012,0,1336.73999,0,10.625,0.13980263157894737,218,180,7.12,-1.2,0,0,0,0,0,5.324041186543337
1757846715,4.302631578947368,1.0526315789473684,0.10526315789473684,4.012,0,1340.66003,0,10.625,0.13980263157894737,220,180,7.12,-1.2,0,0,0,0,0,5.324041186543337
1757846716,4.276315789473684,1.0526315789473684,0.10526315789473684,4.031,0,1344.45996,0,10.625,0.13980263157894737,220,178,7.12,-1,0,0,0,0,0,5.240071830198122
1757846717,4.355263157894737,1.0526315789473684,0.10526315789473684,4.04,0,1348.76001,0,10.625,0.13980263157894737,220,178,7.12,-1,0,0,0,0,0,5.228374210603613
1757846718,4.342105263157895,1.0526315789473684,0.13157894736842105,4.04,0,1352.54004,0,10.625,0.13980263157894737,220,178,7.12,-1,0,0,0,0,0,5.228374210603613
1757846719,4.342105263157895,1.0526315789473684,0.13157894736842105,4.04,0,1356.08997,0,10.5,0.13815789473684212,222,178,7.12,-0.8,0,0,0,0,0,5.228374210603613
1757846720,4.394736842105263,1.0526315789473684,0.15789473684210525,4.031,0,1359.81006,0,10.5,0.13815789473684212,220,178,7.12,-0.8,0,0,0,0,0,5.240071830198122
1757846721,4.5131578947368425,1.0526315789473684,0.18421052631578946,4.031,0,1363.26001,0,10.625,0.13980263157894737,220,178,7.12,-0.6,0,0,0,0,0,5.240071830198122
1757846722,4.552631578947368,1.0526315789473684,0.18421052631578946,4.022,0,1366.89001,0,10.875,0.14309210526315788,218,178,7.12,-0.4,0,0,0,0,0,5.251783172165549
1757846723,4.5394736842105265,1.0526315789473684,0.18421052631578946,4.003,0,1371.06006,0,10.875,0.14309210526315788,218,178,7.25,-0.2,0,0,0,0,0,5.37303698872774
1757846724,4.4868421052631575,1.0526315789473684,0.17105263157894737,3.994,0,1374.81006,0,11,0.14473684210526316,216,178,7.25,-0.4,0,0,0,0,0,5.385169614273299
1757846725,4.4868421052631575,1.0526315789473684,0.17105263157894737,3.994,0,1379,0,11,0.14473684210526316,216,180,7.12,-0.4,0,0,0,0,0,5.3480354232233935
1757846726,4.4868421052631575,1.0526315789473684,0.17105263157894737,3.994,0,1382.94995,0,11,0.14473684210526316,214,180,7.12,-0.4,0,0,0,0,0,5.3480354232233935
1757846727,4.4868421052631575,1.0526315789473684,0.17105263157894737,3.994,0,1387.59998,0,11,0.14473684210526316,214,180,7.12,-0.6,0,0,0,0,0,5.3480354232233935
1757846728,4.434210526315789,1.0526315789473684,0.13157894736842105,3.994,0,1391.40002,0,11,0.14473684210526316,216,180,7.12,-0.8,0,0,0,0,0,5.3480354232233935
1757846729,4.407894736842105,1.0526315789473684,0.13157894736842105,4.003,0,1395.72998,0,10.75,0.14144736842105263,216,180,7.12,-0.8,0,0,0,0,0,5.336011331529682
1757846730,4.407894736842105,1.0526315789473684,0.13157894736842105,4.003,0,1400.52002,0,10.625,0.13980263157894737,216,180,7.12,-0.8,0,0,0,0,0,5.336011331529682
1757846731,4.421052631578948,1.0526315789473684,0.13157894736842105,4.012,0,1405.80005,0,10.625,0.13980263157894737,216,180,7.25,-1,0,0,0,0,0,5.421249803713369
1757846732,4.447368421052632,1.0657894736842106,0.13157894736842105,4.031,0,1410.65002,0,10.625,0.13980263157894737,216,178,7.25,-1,0,0,0,0,0,5.335747299007919
1757846733,4.407894736842105,1.0657894736842106,0.13157894736842105,4.031,0,1414.83997,0,10.625,0.13980263157894737,214,178,7.25,-1,0,0,0,0,0,5.335747299007919
1757846734,4.355263157894737,1.0657894736842106,0.11842105263157894,4.05,0,1419.39001,0,10.875,0.14309210526315788,214,178,7.25,-1,0,0,0,0,0,5.310693906253434
1757846735,4.342105263157895,1.0657894736842106,0.11842105263157894,4.059,0,1424.18994,0,10.75,0.14144736842105263,214,180,7.25,-0.8,0,0,0,0,0,5.358462675535846
1757846736,4.381578947368421,1.0657894736842106,0.09210526315789473,4.068,0,1428.15002,0,10.75,0.14144736842105263,214,180,7.25,-0.8,0,0,0,0,0,5.346607669616519
1757846737,4.368421052631579,1.0657894736842106,0.07894736842105263,4.124,0,1431.88,0,10.75,0.14144736842105263,214,180,7.25,-0.6,0,0,0,0,0,5.273993031054726
1757846738,4.342105263157895,1.0657894736842106,0.07894736842105263,4.133,0,1435.44995,0,10.75,0.14144736842105263,214,180,7.25,-0.6,0,0,0,0,0,5.262508438160082
1757846739,4.368421052631579,1.0657894736842106,0.07894736842105263,4.096,0,1437.64001,0,10.75,0.14144736842105263,214,180,7.25,-0.6,0,0,0,0,0,5.31007155779189
1757846740,4.421052631578948,1.0657894736842106,0.07894736842105263,4.05,0,1440.72998,0,10.75,0.14144736842105263,214,180,7.25,-0.6,0,0,0,0,0,5.37037037037037
1757846741,4.407894736842105,1.0657894736842106,0.07894736842105263,4.05,0,1443.60999,0,10.75,0.14144736842105263,214,180,7.25,-0.8,0,0,0,0,0,5.37037037037037
1757846742,4.342105263157895,1.0657894736842106,0.09210526315789473,3.938,0,1447.01001,0,10.75,0.14144736842105263,212,180,7.25,-0.8,0,0,0,0,0,5.523094151614648
1757846743,4.302631578947368,1.0657894736842106,0.09210526315789473,3.816,0,1450.41003,0,10.75,0.14144736842105263,214,180,7.25,-0.8,0,0,0,0,0,5.699685534591195
1757846744,4.368421052631579,1.0657894736842106,0.09210526315789473,3.788,0,1453.73999,0,10.75,0.14144736842105263,214,180,7.12,-0.8,0,0,0,0,0,5.6388446704206165
1757846745,4.407894736842105,1.0657894736842106,0.07894736842105263,3.77,0,1456.93005,0,10.75,0.14144736842105263,214,180,7.12,-0.8,0,0,0,0,0,5.665767464807786
1757846746,4.328947368421052,1.0657894736842106,0.07894736842105263,3.751,0,1460.39001,0,10.75,0.14144736842105263,214,180,7.25,-0.6,0,0,0,0,0,5.79846920413011
1757846747,4.302631578947368,1.0657894736842106,0.07894736842105263,3.714,0,1463.64001,0,10.875,0.14309210526315788,214,180,7.25,-0.6,0,0,0,0,0,5.856219709208401
1757846748,4.2894736842105265,1.0657894736842106,0.07894736842105263,3.704,0,1466.95996,0,10.875,0.14309210526315788,214,180,7.12,-0.6,0,0,0,0,0,5.766723092000292
1757846749,4.407894736842105,1.0526315789473684,0.07894736842105263,3.676,0,1470.64001,0,11,0.14473684210526316,214,180,7.12,-0.6,0,0,0,0,0,5.810679572033656
1757846750,4.434210526315789,1.0526315789473684,0.07894736842105263,3.676,0,1474.56995,0,11.125,0.14638157894736842,214,180,7.12,-0.6,0,0,0,0,0,5.810679572033656
1757846751,4.421052631578948,1.0526315789473684,0.06578947368421052,3.704,0,1479.30005,0,11.125,0.14638157894736842,212,180,7.12,-0.6,0,0,0,0,0,5.766723092000292
1757846752,4.434210526315789,1.0657894736842106,0.06578947368421052,3.76,0,1483.31995,0,11.125,0.14638157894736842,212,180,7.12,-0.4,0,0,0,0,0,5.680866172516416
1757846753,4.473684210526316,1.0526315789473684,0.06578947368421052,3.919,0,1487.92004,0,11,0.14473684210526316,214,180,7.12,-0.4,0,0,0,0,0,5.450383899933401
1757846754,4.5394736842105265,1.0526315789473684,0.06578947368421052,3.919,0,1492.29004,0,11,0.14473684210526316,212,180,7.12,-0.4,0,0,0,0,0,5.450383899933401
1757846755,4.5131578947368425,1.0657894736842106,0.06578947368421052,4.012,0,1496.71997,0,11.125,0.14638157894736842,212,180,7.12,-0.2,0,0,0,0,0,5.324041186543337
1757846756,4.434210526315789,1.0526315789473684,0.06578947368421052,4.04,0,1499.91003,0,10.875,0.14309210526315788,214,180,7.12,-0.4,0,0,0,0,0,5.2871156259514205
1757846757,4.394736842105263,1.0526315789473684,0.06578947368421052,4.04,0,1504.39001,0,10.875,0.14309210526315788,214,180,7.12,-0.4,0,0,0,0,0,5.2871156259514205
1757846758,4.4605263157894735,1.0526315789473684,0.07894736842105263,3.994,0,1509.64001,0,10.875,0.14309210526315788,214,180,7.12,-0.4,0,0,0,0,0,5.3480354232233935
1757846759,4.434210526315789,1.0526315789473684,0.07894736842105263,3.994,0,1514.32996,0,11,0.14473684210526316,212,180,7.12,-0.2,0,0,0,0,0,5.3480354232233935
1757846760,4.368421052631579,1.0526315789473684,0.09210526315789473,4.143,0,1519.42004,0,11,0.14473684210526316,212,180,7.12,-0.4,0,0,0,0,0,5.155684286748733
1757846761,4.342105263157895,1.0526315789473684,0.09210526315789473,4.18,0,1523.97998,0,11,0.14473684210526316,214,180,7.12,-0.4,0,0,0,0,0,5.110060071914048
1757846762,4.328947368421052,1.0526315789473684,0.09210526315789473,4.227,0,1527.94995,0,11,0.14473684210526316,214,180,7.12,-0.4,0,0,0,0,0,5.053229240596168
1757846763,4.315789473684211,1.0526315789473684,0.10526315789473684,4.236,0,1532.39001,0,11,0.14473684210526316,216,178,7.25,-0.4,0,0,0,0,0,5.077493049087102
1757846764,4.302631578947368,1.0526315789473684,0.10526315789473684,4.143,0,1536,0,10.875,0.14309210526315788,216,178,7.25,-0.4,0,0,0,0,0,5.19147595451551
1757846765,4.25,1.0526315789473684,0.11842105263157894,4.124,0,1539.98999,0,10.875,0.14309210526315788,216,178,7.25,-0.6,0,0,0,0,0,5.215414607477106
1757846766,4.2368421052631575,1.0657894736842106,0.11842105263157894,4.012,0,1544.12,0,10.75,0.14144736842105263,218,178,7.25,-0.6,0,0,0,0,0,5.360998550681771
1757846767,4.25,1.0526315789473684,0.11842105263157894,4.012,0,1547.68994,0,10.75,0.14144736842105263,218,178,7.12,-0.4,0,0,0,0,0,5.264870300807478
1757846768,4.276315789473684,1.0526315789473684,0.13157894736842105,4.003,0,1551.46997,0,10.75,0.14144736842105263,216,178,7.25,-0.6,0,0,0,0,0,5.37303698872774
1757846769,4.315789473684211,1.0657894736842106,0.13157894736842105,3.984,0,1554.85999,0,10.875,0.14309210526315788,216,178,7.25,-0.4,0,0,0,0,0,5.398683465880321
1757846770,4.328947368421052,1.0657894736842106,0.14473684210526316,3.975,0,1558.28003,0,10.875,0.14309210526315788,216,178,7.25,-0.4,0,0,0,0,0,5.410891938890506
1757846771,4.355263157894737,1.0657894736842106,0.14473684210526316,3.91,0,1563.16003,0,10.875,0.14309210526315788,216,178,7.25,-0.6,0,0,0,0,0,5.500842197908922
1757846772,4.434210526315789,1.0657894736842106,0.14473684210526316,3.91,0,1567.95996,0,11,0.14473684210526316,214,180,7.12,-0.6,0,0,0,0,0,5.462929572709904
1757846773,4.434210526315789,1.0657894736842106,0.14473684210526316,4.022,0,1574.85999,0,11,0.14473684210526316,214,180,7.12,-0.6,0,0,0,0,0,5.310777447097347
1757846774,4.407894736842105,1.0526315789473684,0.13157894736842105,4.133,0,1579.90002,0,11,0.14473684210526316,214,180,7.12,-0.6,0,0,0,0,0,5.168146217889626
1757846775,4.407894736842105,1.0526315789473684,0.13157894736842105,4.133,0,1584.91003,0,10.875,0.14309210526315788,216,180,7.12,-0.6,0,0,0,0,0,5.168146217889626
1757846776,4.473684210526316,1.0526315789473684,0.11842105263157894,4.283,0,1589.98999,0,10.875,0.14309210526315788,216,180,7.12,-0.6,0,0,0,0,0,4.987146889687393
1757846777,4.5131578947368425,1.0526315789473684,0.09210526315789473,4.367,0,1594.65002,0,10.75,0.14144736842105263,216,180,7.12,-0.6,0,0,0,0,0,4.891218476715189
1757846778,4.4605263157894735,1.0526315789473684,0.09210526315789473,4.441,0,1598.65002,0,10.75,0.14144736842105263,214,180,7.12,-0.6,0,0,0,0,0,4.8097383691474205
1757846779,4.4605263157894735,1.0526315789473684,0.09210526315789473,4.441,0,1603.01001,0,10.75,0.14144736842105263,214,180,7.12,-0.6,0,0,0,0,0,4.8097383691474205
1757846780,4.473684210526316,1.0657894736842106,0.07894736842105263,4.348,0,1607.12,0,10.75,0.14144736842105263,216,180,7.25,-0.6,0,0,0,0,0,5.0023114128597355
1757846781,4.5394736842105265,1.0657894736842106,0.07894736842105263,4.329,0,1611.16003,0,10.75,0.14144736842105263,216,178,7.25,-0.6,0,0,0,0,0,4.968441828112472
1757846782,4.552631578947368,1.0657894736842106,0.06578947368421052,4.292,0,1615.15002,0,10.75,0.14144736842105263,216,178,7.25,-0.4,0,0,0,0,0,5.0112667099824435
1757846783,4.473684210526316,1.0657894736842106,0.06578947368421052,4.245,0,1619.37,0,10.75,0.14144736842105263,216,178,7.25,-0.4,0,0,0,0,0,5.066741211824725
1757846784,4.447368421052632,1.0657894736842106,0.06578947368421052,4.217,0,1624.13,0,10.75,0.14144736842105263,218,178,7.25,-0.4,0,0,0,0,0,5.100389740126349
1757846785,4.4868421052631575,1.0657894736842106,0.039473684210526314,4.217,0,1628.27002,0,10.75,0.14144736842105263,218,178,7.25,-0.4,0,0,0,0,0,5.100389740126349
1757846786,4.526315789473684,1.0657894736842106,0.039473684210526314,4.273,0,1632.35999,0,10.5,0.13815789473684212,218,178,7.25,-0.4,0,0,0,0,0,5.033533748975937
1757846787,4.552631578947368,1.0657894736842106,0.039473684210526314,4.273,0,1636.83997,0,10.75,0.14144736842105263,216,178,7.25,-0.4,0,0,0,0,0,5.033533748975937
1757846788,4.5394736842105265,1.0657894736842106,0.02631578947368421,4.273,0,1641.60999,0,10.75,0.14144736842105263,218,178,7.25,-0.4,0,0,0,0,0,5.033533748975937
1757846789,4.526315789473684,1.0657894736842106,0.039473684210526314,4.292,0,1645.70996,0,10.625,0.13980263157894737,216,178,7.25,-0.4,0,0,0,0,0,5.0112667099824435
1757846790,4.5131578947368425,1.0657894736842106,0.039473684210526314,4.311,0,1649.76001,0,10.875,0.14309210526315788,214,178,7.25,-0.6,0,0,0,0,0,4.989161476791797
1757846791,4.5131578947368425,1.0657894736842106,0.07894736842105263,4.311,0,1653.64001,0,10.875,0.14309210526315788,214,178,7.25,-0.6,0,0,0,0,0,4.989161476791797
1757846792,4.5,1.0657894736842106,0.10526315789473684,4.264,0,1657.56006,0,11.125,0.14638157894736842,214,178,7.25,-0.6,0,0,0,0,0,5.044180059834412
1757846793,4.4868421052631575,1.0657894736842106,0.10526315789473684,4.199,0,1661.41003,0,11,0.14473684210526316,216,178,7.25,-0.6,0,0,0,0,0,5.12226312182508
1757846794,4.4605263157894735,1.0657894736842106,0.14473684210526316,4.171,0,1665.30005,0,11,0.14473684210526316,216,178,7.25,-0.6,0,0,0,0,0,5.156618964977667
1757846795,4.434210526315789,1.0657894736842106,0.15789473684210525,4.133,0,1668.97998,0,11,0.14473684210526316,216,178,7.12,-0.8,0,0,0,0,0,5.110720310088648
1757846796,4.381578947368421,1.0526315789473684,0.15789473684210525,4.106,0,1672.85999,0,11,0.14473684210526316,216,180,7.12,-0.8,0,0,0,0,0,5.202130535483352
1757846797,4.315789473684211,1.0526315789473684,0.14473684210526316,4.059,0,1676.66003,0,11,0.14473684210526316,216,178,7.12,-0.6,0,0,0,0,0,5.203917555912878
1757846798,4.302631578947368,1.0526315789473684,0.14473684210526316,4.05,0,1680.62,0,10.75,0.14144736842105263,218,180,7.12,-0.8,0,0,0,0,0,5.274074074074074
1757846799,4.302631578947368,1.0526315789473684,0.15789473684210525,4.031,0,1683.69995,0,10.75,0.14144736842105263,216,180,7.12,-0.6,0,0,0,0,0,5.298920121756086
1757846800,4.2894736842105265,1.0526315789473684,0.15789473684210525,4.022,0,1688.43005,0,10.75,0.14144736842105263,218,178,7.12,-0.6,0,0,0,0,0,5.251783172165549
1757846801,4.2894736842105265,1.0657894736842106,0.15789473684210525,4.031,0,1692.28003,0,10.625,0.13980263157894737,218,178,7.12,-0.6,0,0,0,0,0,5.240071830198122
1757846802,4.315789473684211,1.0657894736842106,0.14473684210526316,4.012,0,1695.69995,0,10.625,0.13980263157894737,218,178,7.12,-0.4,0,0,0,0,0,5.264870300807478
1757846803,4.342105263157895,1.0657894736842106,0.14473684210526316,4.012,0,1698.75,0,10.625,0.13980263157894737,218,178,7.25,-0.4,0,0,0,0,0,5.360998550681771
1757846804,4.368421052631579,1.0657894736842106,0.14473684210526316,3.938,0,1702.06995,0,10.5,0.13815789473684212,218,178,7.25,-0.4,0,0,0,0,0,5.461722740353467
1757846805,4.328947368421052,1.0657894736842106,0.13157894736842105,3.863,0,1705.73999,0,10.5,0.13815789473684212,218,178,7.25,-0.4,0,0,0,0,0,5.5678004500318705
1757846806,4.328947368421052,1.0657894736842106,0.13157894736842105,3.844,0,1709.56006,0,10.5,0.13815789473684212,218,178,7.12,-0.6,0,0,0,0,0,5.494971946315976
1757846807,4.342105263157895,1.0657894736842106,0.13157894736842105,3.844,0,1713.22998,0,10.5,0.13815789473684212,218,178,7.12,-0.6,0,0,0,0,0,5.494971946315976
1757846808,4.342105263157895,1.0657894736842106,0.11842105263157894,3.854,0,1717.87,0,10.5,0.13815789473684212,216,178,7.25,-0.8,0,0,0,0,0,5.580786698483566
1757846809,4.302631578947368,1.0657894736842106,0.09210526315789473,3.854,0,1721.89001,0,10.875,0.14309210526315788,214,178,7.25,-0.8,0,0,0,0,0,5.580786698483566
1757846810,4.2894736842105265,1.0657894736842106,0.09210526315789473,3.919,0,1726.51001,0,10.875,0.14309210526315788,214,180,7.12,-0.8,0,0,0,0,0,5.450383899933401
1757846811,4.328947368421052,1.0657894736842106,0.05263157894736842,3.938,0,1730.33997,0,10.875,0.14309210526315788,214,180,7.12,-0.8,0,0,0,0,0,5.424059359930523
1757846812,4.394736842105263,1.0526315789473684,0.05263157894736842,3.984,0,1734.66003,0,10.875,0.14309210526315788,214,180,7.12,-0.8,0,0,0,0,0,5.36144578313253
1757846813,4.434210526315789,1.0526315789473684,0.039473684210526314,3.994,0,1739.03003,0,10.875,0.14309210526315788,212,180,7.25,-0.8,0,0,0,0,0,5.4456821374114615
1757846814,4.447368421052632,1.0657894736842106,0.039473684210526314,4.003,0,1743.65002,0,10.875,0.14309210526315788,212,180,7.25,-0.8,0,0,0,0,0,5.433438504717723
1757846815,4.5131578947368425,1.0657894736842106,0.039473684210526314,4.022,0,1747.75,0,10.875,0.14309210526315788,212,180,7.25,-0.6,0,0,0,0,0,5.407743889249405
1757846816,4.5394736842105265,1.0657894736842106,0.039473684210526314,4.04,0,1752.27002,0,10.875,0.14309210526315788,210,180,7.25,-0.6,0,0,0,0,0,5.383650040470196
1757846817,4.565789473684211,1.0657894736842106,0.039473684210526314,4.05,0,1756.81006,0,11,0.14473684210526316,210,178,7.37,-0.6,0,0,0,0,0,5.3985950467707315
1757846818,4.592105263157895,1.0789473684210527,0.039473684210526314,4.068,0,1761.54004,0,11.25,0.14802631578947367,210,178,7.37,-0.6,0,0,0,0,0,5.374697354219538
1757846819,4.5394736842105265,1.0789473684210527,0.039473684210526314,4.078,0,1765.67004,0,11.25,0.14802631578947367,210,178,7.37,-0.6,0,0,0,0,0,5.361520722241218
1757846820,4.5394736842105265,1.0789473684210527,0.039473684210526314,4.096,0,1769.80005,0,11.25,0.14802631578947367,210,178,7.37,-0.6,0,0,0,0,0,5.337988078251863
1757846821,4.5394736842105265,1.0789473684210527,0.039473684210526314,4.106,0,1774.41003,0,11.25,0.14802631578947367,210,178,7.37,-0.4,0,0,0,0,0,5.3249906072078845
1757846822,4.5394736842105265,1.0789473684210527,0.039473684210526314,4.106,0,1778.60999,0,11.25,0.14802631578947367,210,178,7.5,-0.4,0,0,0,0,0,5.418918528366232
1757846823,4.5394736842105265,1.0789473684210527,0.05263157894736842,4.124,0,1782.59998,0,11.375,0.14967105263157895,208,178,7.5,-0.4,0,0,0,0,0,5.3952564904935585
1757846824,4.5394736842105265,1.0789473684210527,0.05263157894736842,4.124,0,1786.64001,0,11.375,0.14967105263157895,208,178,7.37,-0.4,0,0,0,0,0,5.301738711325004
1757846825,4.526315789473684,1.0789473684210527,0.06578947368421052,4.124,0,1790.87,0,11.375,0.14967105263157895,208,178,7.37,-0.6,0,0,0,0,0,5.301738711325004
1757846826,4.5,1.0789473684210527,0.09210526315789473,4.124,0,1795.22998,0,11.25,0.14802631578947367,208,180,7.37,-0.6,0,0,0,0,0,5.361286708810114
1757846827,4.434210526315789,1.0789473684210527,0.09210526315789473,4.133,0,1799.5,0,11.25,0.14802631578947367,210,178,7.37,-0.6,0,0,0,0,0,5.290169759178839
1757846828,4.407894736842105,1.0789473684210527,0.09210526315789473,4.133,0,1804.76001,0,11.25,0.14802631578947367,210,178,7.37,-0.6,0,0,0,0,0,5.290169759178839
1757846829,4.407894736842105,1.0657894736842106,0.11842105263157894,4.143,0,1809.51001,0,11,0.14473684210526316,212,180,7.25,-0.6,0,0,0,0,0,5.249818971759595
1757846830,4.407894736842105,1.0657894736842106,0.11842105263157894,4.18,0,1813.79004,0,11,0.14473684210526316,214,180,7.25,-0.6,0,0,0,0,0,5.203361730530456
1757846831,4.407894736842105,1.0657894736842106,0.11842105263157894,4.189,0,1817.83997,0,11,0.14473684210526316,214,180,7.25,-0.6,0,0,0,0,0,5.192182363767877
1757846832,4.368421052631579,1.0657894736842106,0.11842105263157894,4.199,0,1822.69995,0,11,0.14473684210526316,214,180,7.25,-0.6,0,0,0,0,0,5.179792379632342
1757846833,4.342105263157895,1.0657894736842106,0.21052631578947367,4.199,0,1826.45996,0,10.75,0.14144736842105263,214,180,7.25,-0.8,0,0,0,0,0,5.179792379632342
1757846834,4.355263157894737,1.0657894736842106,0.21052631578947367,4.208,0,1830.96997,0,10.75,0.14144736842105263,214,180,7.12,-0.6,0,0,0,0,0,5.07603356455902
1757846835,4.381578947368421,1.0657894736842106,0.23684210526315788,4.217,0,1835.07996,0,10.75,0.14144736842105263,214,180,7.12,-0.6,0,0,0,0,0,5.065200224803831
1757846836,4.355263157894737,1.0657894736842106,0.25,4.217,0,1839.55005,0,10.625,0.13980263157894737,214,180,7.12,-0.2,0,0,0,0,0,5.065200224803831
1757846837,4.342105263157895,1.0657894736842106,0.25,4.227,0,1843.43005,0,10.875,0.14309210526315788,214,180,7.12,-0.2,0,0,0,0,0,5.053229240596168
1757846838,4.302631578947368,1.0657894736842106,0.2236842105263158,4.217,0,1848.06006,0,10.875,0.14309210526315788,214,180,7.12,-0.2,0,0,0,0,0,5.065200224803831
1757846839,4.2894736842105265,1.0657894736842106,0.17105263157894737,4.227,0,1851.96997,0,10.75,0.14144736842105263,214,180,7.12,0,0,0,0,0,0,5.053229240596168
1757846840,4.2631578947368425,1.0657894736842106,0.17105263157894737,4.227,0,1856.56995,0,10.75,0.14144736842105263,214,180,7.12,0.2,0,0,0,0,0,5.053229240596168
